Country Name,Country Code,Indicator Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Angola,AGO,GDP growth (annual %),,,,,,,,,,,,,,,,,,,,,-4.40000121936168,0,4.20000142834165,6.00000216437297,3.49999948953466,2.90000174265121,4.08274863648847,6.12889047620018,0.0416214618442581,-3.45009868360484,0.991359301460875,-5.8382807331314,-23.9834174420578,1.33936343647989,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093549,2.18148971840458,3.05462423430785,4.2059985561951,13.6656865230232,2.98985001039553,10.9528617687103,15.0289153175302,11.5476831781633,14.0100182426328,11.1661383303613,0.858712615098312,4.85919754128949,3.47198137570336,8.54214733662195,4.95459047039728,4.82262555122684,0.943575613388759,-2.58009724323077,-0.147207419438828,-2.00357675383141,-0.869393785304467
Central African Republic,CAF,GDP growth (annual %),4.95355379797229,-3.71380018409685,-0.707010752236343,2.08032459940854,0.947578712256885,0.644783720237797,4.6766131089008,1.40411317693092,7.09154252763096,2.33288087679348,1.13020238405832,-0.000867174831114426,1.888939956294,6.33903361228316,0.404987104042064,5.43251898691292,3.80623491408234,1.2092354194359,-2.46513778468636,-4.47863884794948,-1.54446566470149,7.71578363090393,-8.12651359274568,9.48172665292533,3.92721953798056,3.57797925430461,-4.93898788502545,1.71016528472386,1.97727043451945,-2.14752806574087,-0.552543005101867,-6.4240781994633,0.335275684646035,4.89994941000114,7.20004555751903,-4.00009296364789,5.29993601826074,4.70014237879329,3.59997490432274,-2.48943244028874,4.46473902640867,3.61654219150596,-5.39748521855877,5.99488422798696,0.908210514871953,4.77108543044105,4.60753485452028,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020234,4.75031684122339,4.52727821346231,3.78944359275462,2.97027564753407
Cote d'Ivoire,CIV,GDP growth (annual %),9.93255515642181,1.2269944895618,14.4903558649229,17.6130878300437,-3.10965427315388,11.5773596873008,4.5981517848126,12.548248640008,9.53921877104177,10.3750318434125,9.45663766136524,4.23662501230655,5.93919753581302,4.32738085735423,8.25288636878652,12.9163974379442,7.31445915523163,10.9094536476075,2.39440746438655,-10.9576972660203,3.50049890744015,0.200822351638877,-3.90024044224006,-2.70126143422044,4.50122317521536,3.2593487673453,-0.348972909434281,1.13648396352059,2.9480049449687,-1.09590841115424,0.0409251684372123,-0.244560612032473,-0.192485099889353,0.811206684851172,7.12574472410704,7.72932742178315,3.74355314434951,4.93067962774325,1.61752744308336,-2.06840005722563,0.121371915505208,-1.66764213810366,-1.3595359429474,1.23177283994622,1.72124736749562,1.51584236326204,1.76503678407165,2.54284147638732,3.25145371844515,2.01763859212427,-4.38725478852275,10.7065041034855,8.88942130155425,8.79407739027734,8.84285994958891,7.17920782392478,7.35963718400244,6.79348796730912,6.85233458692178
Algeria,DZA,GDP growth (annual %),-13.6054413259303,-19.685041825216,34.3137287827467,5.83941300668012,6.20689820997103,-4.80497094330894,9.45296256284394,10.7962385727723,8.43328028216965,8.86265710850978,-11.331719168195,27.4239694802393,3.81317629707461,7.4949177034471,5.04534161311494,8.38675648360119,5.25858598739295,9.21483570123105,7.47782655012786,0.790606972981237,2.99999608742768,6.40000411580061,5.40000302352195,5.59999652973158,3.69999725519288,0.400001002558483,-0.699997525864433,-1.0000054903297,4.40000216037413,0.800000579981685,-1.2000005850401,1.80000230345836,-2.10000075996493,-0.899996550435176,3.79999479020982,4.09999846962852,1.09999993688672,5.10000361177698,3.20000155076958,3.8,3,5.59999999988446,7.19999999958429,4.29999999977298,5.89999999978468,1.70000000041344,3.40000000072681,2.39999999908618,1.60000000106413,3.59999999969583,2.90000000095189,3.39999999820542,2.80000000025291,3.80000000077902,3.70000000057085,3.19999999983371,1.29999999902873,1.40000000081805,0.800000000000026
"Egypt, Arab Rep.",EGY,GDP growth (annual %),5.16111414527542,3.87561672292931,10.5180926192111,11.5075774711604,4.91404229423402,5.04640371229709,0.805264126633503,-1.60679234947715,5.27951751333779,5.59851503979148,4.05734632683657,3.05568062434341,3.50683016339957,1.55893857106683,8.93914715752102,13.2796894433347,9.00304426663132,8.62876764593661,4.54768962755855,10.0113290380379,7.34855389679598,9.90717113423629,5.09440684004268,9.74576271186443,5.79150579150576,4.74452554744526,3.83275261324046,5.46132049838887,4.92086860507972,5.66702915073417,1.12540459483199,4.47285918939831,2.90079079353305,3.97317218537407,4.64245877018408,4.98873056985474,5.49235474011323,5.57549746115961,6.05343878260187,6.37000383423161,3.53525196931787,2.39020402784614,3.19345473897896,4.0920716120453,4.47174446860463,6.84383819698924,7.08782742739524,7.15628356351688,4.67359980040543,5.14723485873294,1.76457194925801,2.22619979662136,2.18546605471231,2.91591187883584,4.37201907940117,4.34664345337816,4.18122100091018,5.31412103746398,5.55768388791593
Kenya,KEN,GDP growth (annual %),-7.77463490412923,9.45735874175013,8.77834021623049,4.96446728796285,2.00909417082951,14.728566401776,3.36123203225105,7.98268996953257,7.95922445608228,-4.65544691356283,22.1738919280085,17.0824293450073,5.89658021464415,4.06561734723086,0.882203178447966,2.15396449740986,9.45379784936979,6.91249354667455,7.61522604159424,5.59197620659504,3.7735441966442,1.50647825447521,1.30905024171788,1.7552169769687,4.30056181950171,7.17755539087368,5.93710744610728,6.20318381988459,4.69034876812297,4.19205097421585,1.43834679108514,-0.799493959927631,0.353197256372624,2.63278451859033,4.40621652580508,4.1468392671671,0.474901920484101,3.29021372309346,2.30538859591873,0.599695391613636,3.77990649628987,0.546859529994521,2.93247554619273,5.10429977568934,5.90666608168013,6.47249429862482,6.85072977063138,0.232282745665941,3.30693981534758,8.40569922421719,6.1082637197965,4.5632091307112,5.87868056675418,5.35712564449969,5.71850713263132,5.87894929918309,4.80569652382397,6.31845070162866,5.36574896547464
Morocco,MAR,GDP growth (annual %),,,,,,,10.0288413599463,9.89173930643229,8.36216535667576,4.71346037552107,5.59689365914974,2.43723734715037,3.55931083191807,5.59604994452371,7.55822156130436,10.8127813441382,6.05916767916482,2.23266338830095,4.79378720509548,3.64216481331357,-1.74343493044299,8.9573720226426,1.38656957718641,6.41838632127609,6.00765207156169,9.27110576947605,-0.325004075718965,11.8752359788077,2.84620258129331,3.41181222631381,7.21608816138237,-2.09773876147651,-0.740591692022193,10.5880004006168,-5.40544786715996,12.3728762760077,-1.56070235606455,7.23855268965383,1.08133256173804,1.91287298063767,7.3199674542072,3.12144965600538,5.96116215478284,4.79701836216324,3.29163968433596,7.57463164458541,3.53159415154489,5.92327768597593,4.24375732083367,3.8157179167666,5.24569729729485,3.00996126221978,4.53542420003856,2.66949392694423,4.53637816806425,1.05985639008179,4.23485005408639,2.99021416952922,2.3
Mauritius,MUS,GDP growth (annual %),,,,,,,,,,,,,,,,,6.54761905285275,3.83080608546426,3.51652574725487,-10.0612584955794,5.88235290100391,5.49707592683144,0.383795310602324,4.69838572699241,6.95447546173857,9.74203332123129,8.89103982607557,6.79134674869168,4.46514861011555,7.18673677131321,4.43544626153842,6.5126985944167,5.08206292824156,4.1361428983281,4.28773657128798,5.58784389949156,5.68747744422677,6.07194016138837,2.61093231872474,8.20279178349512,3.34754071072776,1.61491864461934,5.92544548864666,4.33001987203438,1.77754303693473,4.86554459107144,5.72701614247435,5.38696257005078,3.3150769885354,4.37720323945265,4.07753807362209,3.49611833757979,3.36040610303085,3.74457577257851,3.5530717300396,3.83793262870844,3.81415211496423,3.75991807991545,3.55078438012413
Nigeria,NGA,GDP growth (annual %),0.191795489476007,4.1029925891327,8.57861892045217,4.95048865913516,4.88497683767659,-4.25051418779037,-15.7436282059309,-1.24836024600992,24.1973839489738,25.0072419254018,14.2375315597011,3.36426203025704,5.39276048396715,11.1606745487647,-5.22774755857589,9.04235173026579,6.02411784619478,-5.76415839249876,6.75943093484352,4.20483104683032,-13.12788048507,-6.80338881469319,-10.9240850379951,-1.11562321799516,5.91302746441033,0.0609452704054121,3.20012546714305,7.33402548842557,1.91938129664547,11.7768859323494,0.358352604483798,4.63119294695356,-2.03511877571265,-1.81492448346316,-0.072664766676624,4.19592404526841,2.937099419752,2.58125410282553,0.584126894585225,5.01593475720539,5.91768465163287,15.3291557381864,7.34719497034287,9.25055822849697,6.43851652509102,6.05942803125549,6.59113036073539,6.76447277784797,8.03692510189684,8.00565591528179,5.30792420366642,4.23006117510556,6.67133539288376,6.30971865572383,2.65269329541835,-1.61686894991816,0.805886619542704,1.92275734157302,2.2084292771582
Tunisia,TUN,GDP growth (annual %),,,,,,3.45486789288765,0.161952471849489,10.4097285811208,4.74781540862396,4.66963177594528,10.5601974738726,17.7427182677839,-0.654643504682241,8.0747823315386,7.15609990929468,7.87685265261348,3.41109585407354,6.44047353258044,6.56752117333153,7.41873959510832,5.51407282810456,-0.493737602536783,4.68191738375016,5.74884326499934,5.64857323525769,-1.44698841389031,6.70137109525304,0.0721590778880028,1.7466991291198,7.94981943592961,3.90454530131288,7.80572885695909,2.18982888873509,3.17841139076558,2.35166988755063,7.14608083868313,5.44094343647359,4.78376257190578,6.05463451545285,4.70985994539875,3.7961838271068,1.32256361779679,4.70241181486099,6.23579386934145,3.48653581548528,5.24419518465966,6.70962039184595,4.23777683573512,3.04344895484181,3.5106086386031,-1.91717767962636,3.99767400230937,2.87552384230733,2.97139834510902,1.19454175326123,1.15960097473781,1.91692832666639,2.66445332282932,1.04278001589519
