Country Name,Country Code,Indicator Name,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Angola,AGO,Population growth (annual %),1.3933627662113,1.38362932479965,1.2565547834921,0.973961709539141,0.617543972911335,0.184283276284964,-0.120652966743739,-0.0448817530991494,0.546044668037142,1.48991704690715,2.52146808739103,3.38171108492455,3.89849261216194,3.98923282045895,3.81058451002536,3.5730558546314,3.43275198936866,3.35406783728968,3.37420883071678,3.45440593300879,3.52364410710805,3.55288850621696,3.56732664173581,3.56424403564629,3.5478759816658,3.53169623028291,3.51440477390392,3.48240158939181,3.43442687920317,3.37848075385716,3.32445629073671,3.28031195167043,3.24664193567482,3.2261444934615,3.21685908016485,3.21423426008512,3.21732007158228,3.22894142127846,3.24924737691682,3.27720355508788,3.3011981819287,3.32925667399073,3.37881111015826,3.45301382916021,3.53755715435985,3.6195745593604,3.68063536954353,3.71053132219744,3.70387768309131,3.67146240136924,3.63415862558996,3.59777430762499,3.55195046716591,3.49749274416236,3.43885068439195,3.37827278015957,3.32208099815609,3.27613387502724,3.2429826028718
Central African Republic,CAF,Population growth (annual %),1.61166919605226,1.67932481341874,1.75396029572121,1.83481486296763,1.91427754972163,2.01128213112482,2.08701159405496,2.07926631076105,1.96807140157197,1.7985417972747,1.60883639193977,1.47045769007251,1.43896323251755,1.54667321477715,1.75029675898148,1.95421022211756,2.12570362605943,2.31351573413524,2.51235887199991,2.69957429917276,2.91637807295291,3.08261224042954,3.07736699280915,2.8677764603464,2.54117257376138,2.16322665337527,1.87165554550615,1.76505800358741,1.90313788156346,2.1973095315302,2.52509219601212,2.76586751549388,2.89470429763114,2.87557888738909,2.75719055169252,2.62083457099804,2.51340374159003,2.41878043234403,2.34664723020516,2.28984584302171,2.21650118570358,2.12949156728705,2.05785787729933,2.00729703477702,1.96316575923747,1.95402474678839,1.92262393104358,1.77912036186569,1.49251562005692,1.12657739646667,0.723831391239342,0.4015566683962,0.259489943235955,0.364290952465212,0.647403918742867,0.985894485598455,1.27750413591005,1.51905153699811,1.67474521186478
Cote d'Ivoire,CIV,Population growth (annual %),3.58827840343155,3.76177833671595,3.84634286931588,3.8248029882429,3.74659928763061,3.64438886284873,3.59442683915637,3.65095193901797,3.83658619105195,4.09260101237349,4.34703993877249,4.53629252270709,4.65101519518887,4.67834014964632,4.64620418723817,4.59533677278785,4.55006948803323,4.50489009588846,4.46527760934466,4.42491468013578,4.38413820865182,4.32849111557242,4.24344733267819,4.12562085973254,3.99151046154014,3.84794887876791,3.72244034671778,3.63969010175283,3.60881260260614,3.60667530368794,3.60334519144801,3.57549168556778,3.52145627662293,3.43491905584642,3.32463595527219,3.22471585635496,3.1250984597981,2.98687471007629,2.80303711160549,2.59867406718116,2.39210192911904,2.22111422580626,2.11353752048929,2.08544479714837,2.11443481201253,2.15803659188793,2.19551781657381,2.24025756475879,2.28716006654883,2.33456536689474,2.38551185504173,2.43592893802292,2.47667432215945,2.5045486872559,2.52209468070187,2.53609976063172,2.54780738985139,2.55235886056005,2.54933623927928
Algeria,DZA,Population growth (annual %),2.48716480510207,2.46995425792679,2.4900754874982,2.55973106028047,2.65801662932119,2.76397530261668,2.84535916488485,2.88495927358202,2.87222355590979,2.8274547451992,2.77661589490857,2.74396622362803,2.73495901767324,2.75733635253731,2.80071883984573,2.83809029715134,2.86792986291784,2.91100574775562,2.96918572434158,3.03090472527547,3.08704800852557,3.12162711240806,3.12371195818026,3.08758016794359,3.02286094051312,2.94697219159109,2.86684602165527,2.77584895427799,2.67514474264032,2.56645657133517,2.46031589342803,2.35032732559065,2.22162937165606,2.07085775129983,1.90982147845309,1.75317579614436,1.61528329807518,1.50088576780198,1.41626567134276,1.35840780581394,1.30984253035285,1.27506554250519,1.27591463464404,1.31784619068686,1.38990052346238,1.47112298248818,1.55138258255494,1.63619266255068,1.72209322425389,1.80501869558372,1.88331383359771,1.95141520944077,2.00272783896316,2.03359245164506,2.04538724285729,2.05135458384022,2.0449525028769,2.00737383000812,1.93395019121501
"Egypt, Arab Rep.",EGY,Population growth (annual %),2.71629589530722,2.68956105330825,2.66452590917994,2.64383636612884,2.623900828175,2.60942285669256,2.58777854289257,2.54204901227497,2.46702054330119,2.37697143323296,2.28596080490028,2.21462183335447,2.1751640015696,2.17579862321201,2.20576975684745,2.24087105599927,2.27428643961728,2.31894033559329,2.37421101388202,2.43449888628779,2.48800942138754,2.53335870989195,2.57740756676801,2.61978285066535,2.65391456415478,2.69114455556615,2.70859935064731,2.6712535559355,2.56870685159662,2.42664568808605,2.27217434089724,2.14023229084501,2.04793304044824,2.00896413799351,2.00643792500701,2.01315144605985,2.00894270733011,1.99560160799033,1.96740226061863,1.93038262324663,1.90113636122764,1.88145001759973,1.85861272347134,1.8313338423086,1.80570750612698,1.7718554380712,1.75170474972843,1.77868623279128,1.8644700379983,1.98478311232528,2.11378528779055,2.21474217819532,2.26794068600828,2.25924945014943,2.20703865785673,2.14522549036526,2.09083471976459,2.03326217641077,1.97628434808829
Kenya,KEN,Population growth (annual %),3.12329300150374,3.16407757381416,3.2035927569158,3.24173292578898,3.27959017797338,3.31551727224248,3.3541275631259,3.4008167081202,3.45741816386504,3.51844131662857,3.57773531485132,3.63020619205771,3.67545699145634,3.71209719763437,3.74156396827781,3.76130492106648,3.77719591915528,3.79672320122276,3.82202526328976,3.84602123650319,3.86343313854803,3.86511384575048,3.84604650098329,3.80393905487149,3.74527516819108,3.68181621119078,3.61690624362002,3.54487574610715,3.46646972881173,3.38434599663407,3.30469628197524,3.22760536990062,3.14873228648538,3.06803936968733,2.98926058306013,2.91428653765834,2.84893479695882,2.79851649770574,2.76555339626612,2.74598446736801,2.72803349098304,2.71239117927457,2.70960017630321,2.72079621276752,2.73922946311668,2.7579069546198,2.76855999579287,2.76725396349733,2.75084666918483,2.72258563675138,2.69373257244067,2.66270485977409,2.61852443669926,2.55944064959946,2.49193687127904,2.42114319740052,2.35681257338264,2.30594867522983,2.27190164034829
Morocco,MAR,Population growth (annual %),3.05185453114122,2.97871288459547,2.88681854696328,2.77472440442634,2.65265121551667,2.53391181245082,2.42779107656246,2.3347179328475,2.25799988873662,2.19762922174915,2.13974136507841,2.0940754743056,2.08407447038898,2.11620442160438,2.17576051087677,2.23751471265864,2.28831908839028,2.33385645310204,2.3703077879548,2.39498399358317,2.42021352465749,2.43257874038353,2.40636794080014,2.33382316354671,2.23131703663201,2.11630973356966,2.01144523162911,1.92754380071848,1.87338421296059,1.83819123490107,1.80936154500564,1.76965962144618,1.71134315399605,1.62793734161916,1.52963687305977,1.43157758666758,1.34608911199858,1.27405969622511,1.22006354778183,1.18141040978911,1.14866921931345,1.12132224416802,1.10780675650011,1.10966264777727,1.1238112175633,1.13981191369574,1.15863656608296,1.19023771838308,1.23619457979488,1.28922289658525,1.34653670901257,1.3936059661851,1.41523283877928,1.40384504734937,1.36883844699016,1.32597922024303,1.28700265524563,1.25079496436022,1.22105092988365
Mauritius,MUS,Population growth (annual %),3.19493963796123,2.83733679491855,2.6089232743809,2.4079632860718,2.23175799688301,2.07825391825284,1.9455380416704,1.8322860030699,1.73729768611086,1.65957892300445,1.58900312538975,1.51639266924615,1.48715050140956,1.51741920004679,1.57717040981088,1.61326195928039,1.62727086648908,1.30684309062206,1.74041911636893,1.68601231607574,1.4819683080138,1.22242818791707,0.919667982370994,1.0457354601341,0.81732139513889,0.764515985971925,0.748099100249826,0.688400517657601,0.765914828413802,0.712313471132199,1.07946362530249,1.31574311449685,1.18554061440712,1.40006449419438,0.859933461061684,1.02276454116174,1.25209760994193,1.05142162473208,1.27124855157122,0.982676166064297,0.790047581068153,0.694240135210974,0.723661765578573,0.627103982385528,0.592099659929956,0.466403525955087,0.455526400702738,0.361630847401639,0.265537672832765,0.237886692890185,0.160140420765724,0.277321025514609,0.220398691741504,0.181061469451535,0.132433082605329,0.0687231379365168,0.0901868114668421,0.0545472669534157,0.0322400432027594
Nigeria,NGA,Population growth (annual %),2.02876366078355,2.07596641077455,2.11049895001532,2.1294919167024,2.13963384442957,2.15123473602208,2.17130539436446,2.19939007333242,2.23776997278357,2.28576227384535,2.32151868828858,2.36091002698627,2.43960864643732,2.56608033615085,2.71444252017459,2.87289136992428,2.99324954386813,3.03197919046288,2.97137513919296,2.84925219129258,2.70984333235374,2.59983161563349,2.53426437981547,2.52887969276777,2.56242159971052,2.60290442670011,2.62551740113217,2.6309470327449,2.61256579889744,2.57930984857521,2.54594937015191,2.52157756306018,2.5033469052929,2.49341393475844,2.48991447442789,2.48891699206377,2.48878511636759,2.49131877934978,2.49635700400474,2.50384696907061,2.51161653646957,2.52151511108862,2.5372545520347,2.55966188024473,2.58568909447514,2.61084382648474,2.63217326365436,2.64986429293929,2.66291669141271,2.67144293297664,2.67788382710598,2.68091355548778,2.67690032836617,2.6650191731708,2.64741919950385,2.62770266215666,2.60767638578282,2.58654585214901,2.5648418857943
Tunisia,TUN,Population growth (annual %),1.42358177595226,1.57638965284675,1.71753871978182,1.83342612459514,1.92760924409266,2.0255257190164,2.12150755444801,2.18475097560556,2.20797451041631,2.20467762472361,2.19705824811597,2.19815945533712,2.20564997637444,2.22364673147725,2.2514402817338,2.26453025045868,2.28067203703286,2.34041805462615,2.4547910403679,2.59507069170507,2.74196363368833,2.84854375710345,2.877870992429,2.81329734231376,2.68700337128345,2.53611314100311,2.40346517458459,2.30541262546328,2.25695758077365,2.23635999042812,2.22393178720062,2.18301214338027,2.09166918961281,1.93639772131495,1.74081958666818,1.54348763034972,1.3694333590739,1.21381147909018,1.0848674741622,0.980882557197668,0.877370925373059,0.786654392573208,0.747117197666025,0.771255023874959,0.839527992242345,0.930113754402236,1.00958921386814,1.05900075659939,1.06266831164227,1.03540758644812,0.997672881541683,0.973860812404914,0.972018923057613,1.00154578866498,1.0497530441128,1.10299623015564,1.13907889937654,1.14582776626243,1.11364374282179
